session,subject,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,p_val,size,avg,act_as,play_against,random,feedback,temp,LLM
2,5,50,40,32,28,23,21,18,15,11,10,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
2,6,50,26,33,25,30,25,25,19,14,10,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
2,7,35,34,30,28,28,21,20,15,12,11,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
2,8,67,25,31,19,50,25,20,17,13,9,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
2,9,50,52,30,27,57,19,19,17,14,11,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
2,10,35,33,29,23,22,20,20,19,14,10,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
2,11,50,34,27,29,48,23,18,17,15,11,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
3,1,48,37,28,28,23,20,20,17,15,11,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
3,2,50,25,33,27,31,22,21,15,14,10,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
3,3,30,70,27,27,25,24,19,15,12,8,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
3,4,48,33,34,29,50,23,21,15,14,10,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
3,5,35,55,30,29,25,23,17,15,14,12,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
3,6,45,61,34,28,28,20,20,20,14,11,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
3,7,50,52,26,30,23,24,20,21,13,10,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
3,8,50,33,31,25,28,23,21,19,16,14,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
3,9,33,30,34,27,48,25,21,18,14,11,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
3,10,33,34,33,26,24,20,19,17,14,11,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
3,11,42,22,30,28,23,14,20,18,13,12,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
4,1,50,30,26,26,25,22,19,16,11,10,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
4,2,35,72,28,26,30,22,18,18,12,12,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
4,3,50,63,30,23,27,22,19,15,15,8,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
4,4,35,35,30,25,22,23,20,18,5,14,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
4,5,45,37,30,28,42,23,14,15,13,9,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
4,6,50,32,33,21,35,23,20,17,15,12,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
4,7,35,56,33,28,23,22,21,19,15,13,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
4,8,35,29,31,26,37,20,20,20,11,11,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
4,9,33,35,30,23,25,23,22,25,16,9,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
4,10,33,25,32,25,46,20,20,17,15,10,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
4,11,45,38,31,24,30,22,20,17,13,15,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
5,1,50,68,35,27,25,24,20,16,14,10,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
5,2,47,34,25,28,24,23,21,50,15,9,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
5,3,50,68,33,29,80,25,21,17,13,10,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
5,4,30,63,33,29,20,21,21,16,15,10,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
5,5,33,37,29,26,21,20,21,17,13,8,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
5,6,45,35,30,28,22,22,34,19,14,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
5,7,29,67,38,30,23,21,20,18,15,10,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
5,8,35,77,30,35,29,23,21,17,14,10,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
5,9,50,31,30,24,21,21,20,18,15,12,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
5,10,35,36,29,21,25,22,22,16,15,10,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
5,11,30,35,47,30,25,21,21,18,14,11,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
6,1,55,65,33,26,23,50,20,16,13,11,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
6,2,48,18,35,24,62,65,18,19,13,10,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
6,3,50,63,34,29,28,25,20,17,14,9,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
6,4,33,30,31,29,43,23,20,15,14,10,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
6,5,45,51,29,29,38,15,22,16,13,10,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
6,6,37,23,29,29,40,20,19,17,13,8,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
6,7,35,37,35,25,50,23,19,17,15,10,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
6,8,55,35,33,28,31,22,19,15,15,13,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
6,9,50,39,32,25,25,22,22,17,15,19,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
6,10,22,16,26,33,25,23,21,17,12,12,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
6,11,50,46,33,27,28,20,20,15,14,10,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
7,1,33,42,30,23,30,20,20,14,14,9,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
7,2,47,33,30,29,50,30,21,17,14,8,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
7,3,50,37,32,26,30,47,21,17,16,9,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
7,4,65,40,30,29,37,19,21,17,35,9,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
7,5,50,60,32,25,23,20,20,18,18,10,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
7,6,52,12,32,30,37,13,20,16,16,11,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
7,7,47,46,25,21,24,18,22,17,14,10,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
7,8,33,32,19,29,77,23,21,15,12,15,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
7,9,50,32,31,23,22,25,23,15,14,9,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
7,10,33,70,30,27,58,20,20,17,13,11,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
7,11,37,25,29,26,23,83,20,20,14,15,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
8,1,60,12,32,24,23,20,19,19,13,10,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
8,2,52,28,29,27,55,23,15,17,15,9,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
8,3,50,36,30,17,24,25,22,15,14,10,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
8,4,33,36,32,25,25,30,21,18,16,5,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
8,5,40,30,33,25,43,25,18,16,15,11,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
8,6,65,30,29,29,30,25,18,19,20,8,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
8,7,33,42,27,26,30,45,21,18,18,9,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
8,8,50,25,31,26,37,20,20,20,14,12,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
8,9,50,18,31,30,58,21,21,17,14,14,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
8,10,31,24,30,29,55,22,18,16,15,10,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
8,11,50,36,30,30,25,26,22,17,14,15,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
9,1,40,28,33,25,24,22,18,19,15,8,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
9,2,45,45,15,22,22,25,20,15,14,11,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
9,3,25,35,31,22,28,22,18,17,16,11,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
9,4,33,35,33,27,22,22,19,17,21,10,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
9,5,33,25,33,16,35,22,19,19,16,10,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
9,6,33,29,31,27,40,20,19,15,14,9,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
9,7,35,38,30,28,23,18,29,14,14,8,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
9,8,35,57,28,21,32,15,20,18,16,10,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
9,9,45,49,38,29,10,10,21,18,14,9,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
9,10,20,33,28,26,22,32,21,17,15,8,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
9,11,35,37,34,24,55,23,22,18,14,10,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.75,chatgpt4
1,1,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
1,2,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
1,3,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
1,4,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
1,5,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
1,6,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
1,7,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
1,8,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
1,9,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
1,10,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
1,11,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
2,1,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
2,2,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
2,3,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
2,4,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
2,5,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
2,6,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
2,7,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
2,8,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
2,9,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
2,10,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
2,11,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
3,1,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
3,2,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
3,3,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
3,4,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
3,5,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
3,6,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
3,7,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
3,8,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
3,9,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
3,10,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
3,11,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
4,1,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
4,2,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
4,3,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
4,4,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
4,5,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
4,6,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
4,7,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
4,8,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
4,9,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
4,10,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
4,11,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
5,1,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
5,2,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
5,3,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
5,4,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
5,5,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
5,6,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
5,7,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
5,8,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
5,9,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
5,10,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
5,11,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
6,1,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
6,2,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
6,3,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
6,4,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
6,5,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
6,6,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
6,7,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
6,8,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
6,9,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
6,10,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
6,11,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
7,1,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
7,2,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
7,3,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
7,4,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
7,5,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
7,6,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
7,7,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
7,8,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
7,9,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
7,10,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
7,11,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
8,1,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
8,2,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
8,3,33,0,0,0,0,0,0,0,0,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude2
